genreForm,accessionNumber,itemNumber,title,titlew1974,country,year,generation,dimensions,videoFormat,summary,duration,DigitizationNotes,note1,url,subj1,subj2,subj3
Unedited footage,0550-01-17453,17453,Gerald Ford's America 241. 10/30 [Ron] Nessen eye view on briefing,Gerald Ford's America 241. 10/30 [1974] [Ron] Nessen eye view on briefing,United States,1975,master,1/2 in.,EIAJ,White House press briefing by Ron Nessen. Extended test segment at head of tape; briefing footage starts 00:03:15.,9:31,"Digitization Vendor Comments: Aligned Playback Level to program; Aligned Audio Level to Program; Unstable Control Track; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. ; Digitization QC Comments: Fine quality. Mild flagging but little jitter or tracking issues, except at shot starts/stops. --AES 2019-12-02","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-241_17453,,,
Unedited footage,0550-01-17454,17454,Gerald Ford's America 242. Freda Reiter / Watergate,Gerald Ford's America 242. Freda Reiter / Watergate,United States,1975,master,1/2 in.,EIAJ,"Interview in car with Freda Reiter, courtroom sketch artist for Watergate. Surveilling exterior of courthouse.",33:08,"Digitization Vendor Comments: Aligned Playback Level to program; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. Tape was upside down on the reel had to be corrected before capture. Tape was broken near end required a splice no content lost ; Digitization QC Comments: Audio but no image 00:00:20-00:00:50. Dropouts and tracking issues through first couple minutes. Slightly jittery flagging throughout tape. Heavy chrominance noise (e.g. 00:03:49, 00:15:48). --AES 2019-12-02","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-242_17454,,,
Unedited footage,0550-01-17455,17455,Gerald Ford's America 243. Linda and Jerry’s,Gerald Ford's America 243. Linda and Jerry’s,United States,1975,master,1/2 in.,EIAJ,Interviews with party attendees about Washington social scene.,33:27,Digitization Vendor Comments: Aligned Playback Level to program; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. Tape was upside down on the reel had to be corrected before capture. ; Digitization QC Comments: Pretty bad image shifting; large vertical bar of black on left where picture should be. Flagging worsens over tape until it becomes severely jittery (see e.g. 00:24:45); improves in last few minutes. Image blooming (recorded in).  --AES 2019-12-02,"Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-243_17455,,,
Unedited footage,0550-01-17456,17456,Gerald Ford's America 244. Trip #7 Portland recap: Salt Lake arrival,Gerald Ford's America 244. Trip #7 Portland recap: Salt Lake arrival,United States,1975,master,1/2 in.,EIAJ,"Allen Rucker summarizes trip so far. Ford speech in Portland, Oregon. Ford arrives in Salt Lake City, Utah.",33:48,Digitization Vendor Comments: Aligned Playback Level to program; Aligned Audio Level to Program; Unstable Control Track; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape.  ; Digitization QC Comments: Tracking issues at bottom of frame throughout tape; can be mildly distracting. Some dropouts. Flagging ok. --AES 2019-12-02,"Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-244_17456,,,
Unedited footage,0550-01-17457,17457,Gerald Ford's America 245. Trip #6 Portland: flesh/demos. McCall,Gerald Ford's America 245. Trip #6 Portland: flesh/demos. McCall,United States,1975,master,1/2 in.,EIAJ,"Ford arrives in Portland, Oregon. Motorcade to downtown. Demonstration at night against Ford, austerity; chants of ""eat the rich."" Arrivals and departures at paid dinner for Ford. 00:21:45 interview with Governor Tom McCall of Oregon.",33:06,"Digitization Vendor Comments: Aligned Playback Level to program; Aligned Audio Level to Program; Unstable Control Track; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. ; Digitization QC Note: This tape is believed to be color but was transferred by MP as b/w. Slight jitter with flagging. Awful audio in bus, probably recorded in because of bad mic. Periodic tracking issues. --AES 2019-12-02","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-245_17457_PM0017310_R01of01,,,
Unedited footage,0550-01-17458,17458,Gerald Ford's America 247. Linda and Jerry’s,Gerald Ford's America 247. Linda and Jerry’s,United States,1975,master,1/2 in.,EIAJ,"Interviews with party attendees about Washington social scene, including the differences between gay and straight parties.",33:00,"Digitization Vendor Comments: Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Video Noise Visible in Picture; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. Tape was upside down on the reel had to be corrected before capture. ; Digitization QC Comments: Significant flagging with occasionally serious jitter; see e.g. 00:05:00, e.g. 00:17:20. A lot of blooming (recorded in). Breakup at end in middle of sentence. --AES 2019-12-02","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-247_17458,,,
Unedited footage,0550-01-17459,17459,Gerald Ford's America 257. Betty Beale: Ruth 2,Gerald Ford's America 257. Betty Beale: Ruth 2,United States,1975,master,1/2 in.,EIAJ,"Interview with Betty Beale, Washington society columnist. See also 17422.",32:56,"Digitization Vendor Comments: Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Video Noise Visible in Picture; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. ; Digitization Vendor Comments: Flagging, head switching. Jitter distracting throughout much of tape. Breakup at end in middle of sentence. --AES 2019-12-02","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-257_17459,,,
Unedited footage,0550-01-17460,17460,Gerald Ford's America 281. Watergate edit 2,Gerald Ford's America 281. Watergate edit 2,United States,1975,master,1/2 in.,EIAJ,"Title may be misleading; shot logs say ""Lydia & Becky at Watergate."" Content is interview with [unidentified] Lydia and Becky, both Washington society women, about their social life and pursuits.",33:01,Digitization Vendor Comments: Aligned Playback Level to program; Aligned Audio Level to Program; Flagging Visible in Picture;Channel1 Mono; Minor tracking instability around 25:00 ; Digitization QC Comments: Flagging and jitter ok. Breakup towards end in middle of sentence. --AES 2019-12-02,"Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-281_17460,,,
Unedited footage,0550-01-17461,17461,Gerald Ford's America 284. 10/31 street scene fr. Steve and Bill ,Gerald Ford's America 284. 10/31 [1974] street scene fr. Steve and Bill ,United States,1975,master,1/2 in.,EIAJ,"10/31/1974. Interview with man on street in Eugene, Oregon about political participation and news media.",28:34,Digitization Vendor Comments: Aligned Playback Level to program; Aligned Audio Level to Program; Unstable Control Track; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. ; Digitization QC Comments: Flagging and jitter ok. Breakup towards end in middle of sentence. Has a contrasty quality that I've been associating with color video. --AES 2019-12-02,"Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-284_17461,,,
Unedited footage,0550-01-17462,17462,Gerald Ford's America 285. 10/1/1974 Ford in Portland ,Gerald Ford's America 285. 10/1/19 [1974]74 Ford in Portland ,United States,1975,master,1/2 in.,EIAJ,"10/1/1974. Portland, Oregon. Anti-Ford demonstration at Benson Hotel; ""Working people must unite"" chants. Auction at Oregon Museum of Science and Industry. Ford hikes football.",33:36,Digitization Vendor Comments: Aligned Playback Level to program; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. ; Digitization QC Comments: Flagging and jitter ok. Breakup towards end in middle of sentence. --AES 2019-12-02,"Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-285_17462,,,
Unedited footage,0550-01-17463,17463,Gerald Ford's America 286. GF 17 ,Gerald Ford's America 286. GF 17 ,United States,1975,master,1/2 in.,EIAJ,"10/1/1974. Ford in Portland, Oregon. Interviews with local journalists about the presidential visit and the White House Press Corps.",33:29,Digitization Vendor Comments: Aligned Playback Level to program; Aligned Audio Level to Program; Unstable Control Track; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. ; Digitization QC Comments: Flagging and jitter ok. Few dropouts comparatively. Breakup towards end in middle of sentence. --AES 2019-12-17,"Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-286_17463,,,
Unedited footage,0550-01-17464,17464,Gerald Ford's America 287. GF 21 Stevens Family #2 demo headquarters,Gerald Ford's America 287. GF 21 Stevens Family #2 demo headquarters,United States,1975,master,1/2 in.,EIAJ,"Ford in Portland, Oregon. Interview with the Stevens family about Congress. Election watch party at Democratic Party of Oregon headquarters in Eugene, Oregon; election appears to be that of 11/5/1974 but shot log says 10/1/1974.",33:16,"Digitization Vendor Comments: Aligned Playback Level to program; Aligned Audio Level to Program; Unstable Control Track; Flagging Visible in Picture;Channel1 Mono; Some Levels may be adjusted beyond broadcast standards to obtain a more usable picture as was recorded on tape. ; Digitization QC Comments: Rolling tracking issues and dropouts for first 90 seconds, at shot stop/start around 00:18:00, and at end of tape. Tracking noise present throughout tape in head switching region. --AES 2019-12-17","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-287_17464,,,
